,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,PRCP,SNOW,SNWD,TAVG
1176,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-06-20,5.82,0.0,0.0,0.0,78.0
1177,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-06-21,6.49,1.03,0.0,0.0,79.0
1178,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-06-22,8.5,0.0,0.0,0.0,74.0
1179,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-06-23,4.92,0.4,0.0,0.0,74.0
1180,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-06-24,8.28,0.01,0.0,0.0,74.0
1181,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-06-25,7.38,0.0,0.0,0.0,75.0
1182,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-06-26,2.91,0.0,0.0,0.0,74.0
1183,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-06-27,4.7,0.0,0.0,0.0,74.0
1184,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-06-28,3.8,0.56,0.0,0.0,76.0
1185,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-06-29,7.38,0.0,0.0,0.0,73.0
1186,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-06-30,3.58,0.0,0.0,0.0,72.0
1187,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-01,3.58,0.69,0.0,0.0,76.0
1188,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-02,6.49,0.0,0.0,0.0,73.0
1189,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-03,4.25,0.0,0.0,0.0,68.0
1190,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-04,4.47,0.68,0.0,0.0,69.0
1191,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-05,8.05,0.61,0.0,0.0,78.0
1192,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-06,3.58,0.0,0.0,0.0,82.0
1193,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-07,6.93,0.0,0.0,0.0,82.0
1194,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-08,4.92,0.25,0.0,0.0,82.0
1195,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-09,6.04,0.0,0.0,0.0,80.0
1196,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-10,8.72,0.0,0.0,0.0,77.0
1197,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-11,3.8,0.0,0.0,0.0,76.0
1198,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-12,4.47,0.0,0.0,0.0,76.0
1199,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-13,4.03,0.47,0.0,0.0,78.0
1200,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-14,6.71,0.0,0.0,0.0,83.0
1201,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-15,7.61,0.0,0.0,0.0,83.0
1202,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-16,5.37,0.32,0.0,0.0,81.0
1203,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-17,4.03,0.0,0.0,0.0,77.0
1204,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-18,5.37,0.12,0.0,0.0,81.0
1205,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-19,5.37,0.0,0.0,0.0,79.0
1206,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-20,4.47,0.0,0.0,0.0,77.0
1207,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-21,4.47,0.0,0.0,0.0,77.0
1208,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-22,6.71,0.0,0.0,0.0,81.0
1209,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-23,7.83,0.08,0.0,0.0,87.0
1210,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-24,3.8,0.0,0.0,0.0,82.0
1211,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-25,5.82,0.0,0.0,0.0,87.0
1212,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-26,4.92,0.0,0.0,0.0,84.0
1213,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-27,4.03,0.0,0.0,0.0,85.0
1214,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-28,4.92,0.65,0.0,0.0,83.0
1215,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-29,4.7,0.41,0.0,0.0,79.0
1216,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-30,4.03,1.8,0.0,0.0,79.0
1217,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-07-31,3.58,0.01,0.0,0.0,79.0
1218,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-01,2.68,0.06,0.0,0.0,79.0
1219,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-02,8.28,0.0,0.0,0.0,79.0
1220,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-03,6.71,0.0,0.0,0.0,76.0
1221,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-04,4.47,0.0,0.0,0.0,74.0
1222,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-05,4.03,0.0,0.0,0.0,75.0
1223,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-06,6.04,0.0,0.0,0.0,81.0
1224,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-07,3.8,0.0,0.0,0.0,80.0
1225,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-08,2.91,0.0,0.0,0.0,76.0
1226,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-09,2.46,0.0,0.0,0.0,73.0
1227,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-10,6.71,0.0,0.0,0.0,81.0
1228,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-11,6.93,0.0,0.0,0.0,86.0
1229,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-12,4.7,0.32,0.0,0.0,85.0
1230,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-13,4.92,0.0,0.0,0.0,86.0
1231,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-14,8.05,0.2,0.0,0.0,89.0
1232,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-15,3.36,1.64,0.0,0.0,80.0
1233,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-16,5.14,0.0,0.0,0.0,80.0
1234,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-17,7.38,1.36,0.0,0.0,83.0
1235,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-18,4.92,0.0,0.0,0.0,79.0
1236,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-19,3.36,0.0,0.0,0.0,80.0
1237,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-20,3.58,0.0,0.0,0.0,78.0
1238,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-21,4.47,0.38,0.0,0.0,77.0
1239,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-22,5.82,0.0,0.0,0.0,74.0
1240,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-23,1.34,0.0,0.0,0.0,71.0
1241,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-24,3.8,0.0,0.0,0.0,72.0
1242,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-25,4.25,0.0,0.0,0.0,77.0
1243,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-26,3.58,0.0,0.0,0.0,83.0
1244,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-27,4.7,0.0,0.0,0.0,81.0
1245,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-28,4.47,0.0,0.0,0.0,78.0
1246,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-29,3.8,0.0,0.0,0.0,79.0
1247,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-30,4.03,0.0,0.0,0.0,80.0
1248,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-08-31,3.8,0.0,0.0,0.0,77.0
1249,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-01,5.82,0.09,0.0,0.0,76.0
1250,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-02,7.16,0.0,0.0,0.0,73.0
1251,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-03,12.3,0.0,0.0,0.0,73.0
1252,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-04,5.82,0.0,0.0,0.0,72.0
1253,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-05,5.14,0.0,0.0,0.0,71.0
1254,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-06,7.61,0.0,0.0,0.0,77.0
1255,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-07,3.8,0.0,0.0,0.0,77.0
1256,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-08,7.16,0.0,0.0,0.0,83.0
1257,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-09,5.37,0.0,0.0,0.0,86.0
1258,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-10,5.82,0.0,0.0,0.0,84.0
1259,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-11,7.61,0.0,0.0,0.0,81.0
1260,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-12,5.37,0.0,0.0,0.0,72.0
1261,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-13,4.92,0.0,0.0,0.0,72.0
1262,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-14,3.58,0.0,0.0,0.0,78.0
1263,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-15,8.95,0.0,0.0,0.0,72.0
1264,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-16,6.71,0.0,0.0,0.0,69.0
1265,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-17,4.25,0.0,0.0,0.0,72.0
1266,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-18,4.7,0.0,0.0,0.0,76.0
1267,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-19,4.03,0.64,0.0,0.0,74.0
1268,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-20,4.7,0.0,0.0,0.0,72.0
1269,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-21,5.14,0.0,0.0,0.0,74.0
1270,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-22,3.58,0.0,0.0,0.0,74.0
1271,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-23,2.01,0.0,0.0,0.0,72.0
1272,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-24,5.82,0.0,0.0,0.0,70.0
1273,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-25,4.47,0.0,0.0,0.0,62.0
1274,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-26,3.8,0.01,0.0,0.0,61.0
1275,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-27,2.91,0.17,0.0,0.0,68.0
1276,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-28,10.51,0.82,0.0,0.0,63.0
1277,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-29,18.57,2.11,0.0,0.0,66.0
1278,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-09-30,15.21,0.52,0.0,0.0,61.0
1279,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-01,10.29,0.4,0.0,0.0,62.0
1280,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-02,2.91,0.01,0.0,0.0,65.0
1281,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-03,3.58,0.0,0.0,0.0,67.0
1282,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-04,8.95,0.0,0.0,0.0,62.0
1283,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-05,5.59,0.0,0.0,0.0,63.0
1284,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-06,4.03,0.0,0.0,0.0,61.0
1285,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-07,7.61,0.0,0.0,0.0,64.0
1286,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-08,6.26,0.18,0.0,0.0,65.0
1287,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-09,13.42,0.01,0.0,0.0,62.0
1288,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-10,6.71,0.0,0.0,0.0,56.0
1289,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-11,2.68,0.0,0.0,0.0,51.0
1290,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-12,2.46,0.0,0.0,0.0,54.0
1291,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-13,4.92,0.0,0.0,0.0,57.0
1292,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-14,3.36,0.0,0.0,0.0,55.0
1293,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-15,2.68,0.0,0.0,0.0,53.0
1294,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-16,3.36,0.0,0.0,0.0,57.0
1295,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-17,4.25,0.0,0.0,0.0,67.0
1296,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-18,2.91,0.0,0.0,0.0,69.0
1297,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-19,4.25,0.0,0.0,0.0,74.0
1298,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-20,8.05,0.0,0.0,0.0,72.0
1299,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-21,8.28,0.11,0.0,0.0,69.0
1300,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-22,18.12,0.0,0.0,0.0,56.0
1301,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-23,9.62,0.0,0.0,0.0,54.0
1302,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-24,9.84,0.0,0.0,0.0,59.0
1303,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-25,8.72,0.0,0.0,0.0,51.0
1304,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-26,3.58,0.0,0.0,0.0,44.0
1305,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-27,5.59,0.07,0.0,0.0,54.0
1306,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-28,10.51,0.0,0.0,0.0,55.0
1307,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-29,5.14,0.0,0.0,0.0,51.0
1308,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-30,7.61,0.0,0.0,0.0,67.0
1309,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-10-31,5.37,0.0,0.0,0.0,56.0
1310,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-01,3.13,0.0,0.0,0.0,48.0
1311,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-02,1.79,0.0,0.0,0.0,58.0
1312,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-03,6.71,0.0,0.0,0.0,63.0
1313,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-04,6.71,0.0,0.0,0.0,60.0
1314,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-05,4.25,0.0,0.0,0.0,49.0
1315,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-06,9.4,0.0,0.0,0.0,55.0
1316,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-07,3.58,0.0,0.0,0.0,50.0
1317,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-08,3.58,0.0,0.0,0.0,49.0
1318,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-09,5.59,0.2,0.0,0.0,54.0
1319,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-10,7.61,0.0,0.0,0.0,51.0
1320,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-11,10.51,0.0,0.0,0.0,53.0
1321,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-12,4.47,0.0,0.0,0.0,44.0
1322,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-13,4.47,0.0,0.0,0.0,43.0
1323,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-14,2.91,0.02,0.0,0.0,44.0
1324,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-15,5.82,0.0,0.0,0.0,52.0
1325,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-16,6.49,0.0,0.0,0.0,49.0
1326,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-17,5.14,0.0,0.0,0.0,51.0
1327,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-18,2.68,0.0,0.0,0.0,51.0
1328,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-19,8.5,0.0,0.0,0.0,50.0
1329,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-20,23.04,0.0,0.0,0.0,41.0
1330,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-21,16.78,0.0,0.0,0.0,38.0
1331,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-22,9.4,0.0,0.0,0.0,37.0
1332,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-23,2.24,0.0,0.0,0.0,38.0
1333,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-24,1.34,0.0,0.0,0.0,45.0
1334,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-25,2.46,0.0,0.0,0.0,45.0
1335,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-26,8.95,0.0,0.0,0.0,46.0
1336,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-27,7.61,0.0,0.0,0.0,42.0
1337,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-28,3.58,0.0,0.0,0.0,38.0
1338,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-29,2.91,0.32,0.0,0.0,52.0
1339,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-11-30,4.47,0.97,0.0,0.0,58.0
1340,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-12-01,12.53,0.09,0.0,0.0,54.0
1341,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-12-02,13.42,0.0,0.0,0.0,45.0
1342,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-12-03,13.42,0.0,0.0,0.0,44.0
1343,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-12-04,5.37,0.06,0.0,0.0,41.0
1344,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-12-05,5.59,0.24,0.0,0.0,44.0
1345,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-12-06,8.05,0.83,0.0,0.0,42.0
1346,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-12-07,4.7,0.01,0.0,0.0,44.0
1347,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-12-08,9.62,0.0,0.0,0.0,38.0
1348,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-12-09,14.09,0.0,0.0,0.0,33.0
1349,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-12-10,9.17,0.0,0.0,0.0,30.0
1350,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-12-11,3.58,0.0,0.0,0.0,30.0
1351,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-12-12,6.26,0.17,0.0,0.0,42.0
1352,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-12-13,3.58,0.0,0.0,0.0,39.0
1353,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-12-14,5.82,0.0,0.0,0.0,39.0
1354,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-12-15,17.45,0.0,0.0,0.0,29.0
1355,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-12-16,6.93,0.0,0.0,0.0,19.0
1356,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-12-17,3.8,0.58,0.0,0.0,29.0
1357,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-12-18,10.51,0.02,0.0,0.0,47.0
1358,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-12-19,6.93,0.0,0.0,0.0,33.0
1359,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-12-20,2.68,0.0,0.0,0.0,28.0
1360,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-12-21,3.8,0.0,0.0,0.0,32.0
1361,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-12-22,7.83,0.0,0.0,0.0,39.0
1362,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-12-23,3.36,0.0,0.0,0.0,37.0
1363,USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",,,,2016-12-24,3.36,0.46,0.0,0.0,41.0
